School,YrLevel,Domain,ACARA ID,School Name,Family Name,Given Name,Student PSI,SRN,Year Level,Test Level,Test Domain,Domain Band,Raw Score,Scaled Score,Parallel Path,Participation
21221,5,Spelling,21221,Wishram Combined College,Taylor,Sheree,R100000243D,749764543,5,5,Spelling,6,18.00,533.00,SA0:SD1:PB0,P
21221,5,Writing,21221,Wishram Combined College,Taylor,Sheree,R100000243D,749764543,5,5,Writing,,,,,S
21221,5,GrammarAndPunctuation,21221,Wishram Combined College,Taylor,Sheree,R100000243D,749764543,5,5,Grammar and Punctuation,6,18.00,533.00,C1,P
21221,5,Reading,21221,Wishram Combined College,Taylor,Sheree,R100000243D,749764543,5,5,Reading,6,32.00,531.67,A2:B1:C0,P
21221,5,Numeracy,21221,Wishram Combined College,Taylor,Sheree,R100000243D,749764543,5,5,Numeracy,7,34.00,538.33,A3:D0:E0,P
21219,9,Spelling,21219,Trotcozy Secondary College,Webb,Alvin,R100000183S,685952291,9,9,Spelling,9,20.00,625.00,SA1:SD0:PB0,P
21219,9,Writing,21219,Trotcozy Secondary College,Webb,Alvin,R100000183S,685952291,9,9,Writing,6,0.00,505.00,,P
21219,9,GrammarAndPunctuation,21219,Trotcozy Secondary College,Webb,Alvin,R100000183S,685952291,9,9,Grammar and Punctuation,8,16.00,601.00,F1,P
21219,9,Reading,21219,Trotcozy Secondary College,Webb,Alvin,R100000183S,685952291,9,9,Reading,9,36.00,617.50,A3:D0:F0,P
21219,9,Numeracy,21219,Trotcozy Secondary College,Webb,Alvin,R100000183S,685952291,9,9,Numeracy,9,48.00,617.50,CA0:B1:E0:F0,P
21215,7,Numeracy,21215,Isovalerate Combined College,Abbott,Normand,R100000078D,500224274,7,7,Numeracy,7,41.00,571.09,CA1:D0:C0:E0,P
21215,7,Writing,21215,Isovalerate Combined College,Abbott,Normand,R100000078D,500224274,7,7,Writing,,,,,S
21215,7,Spelling,21215,Isovalerate Combined College,Abbott,Normand,R100000078D,500224274,7,7,Spelling,7,17.00,577.00,SA0:SB0:PB1,P
21215,7,Reading,21215,Isovalerate Combined College,Abbott,Normand,R100000078D,500224274,7,7,Reading,8,38.00,593.75,A0:B1:F0,P
21215,7,GrammarAndPunctuation,21215,Isovalerate Combined College,Abbott,Normand,R100000078D,500224274,7,7,Grammar and Punctuation,8,20.00,595.00,F1,P
21221,9,Spelling,21221,Wishram Combined College,Robertson,Jeanine,R100000229P,17572599,9,9,Spelling,8,16.00,601.00,SA0:SB0:PB1,P
21221,9,Writing,21221,Wishram Combined College,Robertson,Jeanine,R100000229P,17572599,9,9,Writing,10,1.00,655.00,,P
21221,9,GrammarAndPunctuation,21221,Wishram Combined College,Robertson,Jeanine,R100000229P,17572599,9,9,Grammar and Punctuation,9,21.00,631.00,E0,P
21221,9,Reading,21221,Wishram Combined College,Robertson,Jeanine,R100000229P,17572599,9,9,Reading,8,31.00,601.88,A3:B0:E0,P
21221,9,Numeracy,21221,Wishram Combined College,Robertson,Jeanine,R100000229P,17572599,9,9,Numeracy,8,29.00,595.62,A0:B1:E1:F0,P
21212,5,Spelling,21212,Anticapital Primary College,Beiler,Leroy,R100000001E,872347538,5,5,Spelling,6,17.00,527.00,SA0:SB1:PD1,P
21212,5,Writing,21212,Anticapital Primary College,Beiler,Leroy,R100000001E,872347538,5,5,Writing,8,1.00,575.00,,P
21212,5,GrammarAndPunctuation,21212,Anticapital Primary College,Beiler,Leroy,R100000001E,872347538,5,5,Grammar and Punctuation,7,20.00,545.00,C1,P
21212,5,Reading,21212,Anticapital Primary College,Beiler,Leroy,R100000001E,872347538,5,5,Reading,6,26.00,511.67,A1:B0:C0,P
21212,5,Numeracy,21212,Anticapital Primary College,Beiler,Leroy,R100000001E,872347538,5,5,Numeracy,6,26.00,511.67,A2:B0:E1,P
21215,7,Numeracy,21215,Isovalerate Combined College,Keeton,Daniel,R100000076K,796511436,7,7,Numeracy,7,42.00,573.44,NC0:D1:E0:F0,P
21215,7,Writing,21215,Isovalerate Combined College,Keeton,Daniel,R100000076K,796511436,7,7,Writing,5,0.00,475.00,,P
21215,7,Spelling,21215,Isovalerate Combined College,Keeton,Daniel,R100000076K,796511436,7,7,Spelling,,,,,X
21215,7,Reading,21215,Isovalerate Combined College,Keeton,Daniel,R100000076K,796511436,7,7,Reading,8,39.00,596.88,A2:D0:E1,P
21215,7,GrammarAndPunctuation,21215,Isovalerate Combined College,Keeton,Daniel,R100000076K,796511436,7,7,Grammar and Punctuation,7,16.00,571.00,E0,P
21217,3,GrammarAndPunctuation,21217,Phyllostoma Combined College,Spradley,Fannie,R100000136R,912219902,3,3,Grammar and Punctuation,5,18.00,423.00,C0,P
21217,3,Reading,21217,Phyllostoma Combined College,Spradley,Fannie,R100000136R,912219902,3,3,Reading,5,24.00,407.31,A2:B1:C0,P
21217,3,Numeracy,21217,Phyllostoma Combined College,Spradley,Fannie,R100000136R,912219902,3,3,Numeracy,,,,,A
21217,3,Spelling,21217,Phyllostoma Combined College,Spradley,Fannie,R100000136R,912219902,3,3,Spelling,5,17.00,417.00,SA1:SB0:PB1,P
21212,3,GrammarAndPunctuation,21212,Anticapital Primary College,Pharris,Tiesha,R100000016D,799288106,3,3,Grammar and Punctuation,6,19.00,429.00,F0,P
21212,3,Reading,21212,Anticapital Primary College,Pharris,Tiesha,R100000016D,799288106,3,3,Reading,5,26.00,415.00,A1:D1:F0,P
21212,3,Numeracy,21212,Anticapital Primary College,Pharris,Tiesha,R100000016D,799288106,3,3,Numeracy,5,26.00,415.00,NC0:D1:F0,P
21212,3,Spelling,21212,Anticapital Primary College,Pharris,Tiesha,R100000016D,799288106,3,3,Spelling,5,17.00,417.00,SA0:SB1:PD1,P
21218,9,Spelling,21218,Redistrainer Secondary College,Motley,Juanita,R100000162E,899750212,9,9,Spelling,8,14.00,589.00,SA1:SD0:PD1,P
21218,9,Writing,21218,Redistrainer Secondary College,Motley,Juanita,R100000162E,899750212,9,9,Writing,6,0.00,505.00,,P
21218,9,GrammarAndPunctuation,21218,Redistrainer Secondary College,Motley,Juanita,R100000162E,899750212,9,9,Grammar and Punctuation,0,0.00,0.00,B0,P
21218,9,Reading,21218,Redistrainer Secondary College,Motley,Juanita,R100000162E,899750212,9,9,Reading,8,33.00,608.12,A1:C0:B0,P
21218,9,Numeracy,21218,Redistrainer Secondary College,Motley,Juanita,R100000162E,899750212,9,9,Numeracy,0,0.0,0.0,A0:B1:C0:F0,R
21221,5,Spelling,21221,Wishram Combined College,Pursley,Gerda,R100000245M,880056195,5,5,Spelling,5,12.00,497.00,SA0:SD1:PD1,P
21221,5,Writing,21221,Wishram Combined College,Pursley,Gerda,R100000245M,880056195,5,5,Writing,8,1.00,575.00,,P
21221,5,GrammarAndPunctuation,21221,Wishram Combined College,Pursley,Gerda,R100000245M,880056195,5,5,Grammar and Punctuation,,,,,C
21221,5,Reading,21221,Wishram Combined College,Pursley,Gerda,R100000245M,880056195,5,5,Reading,6,30.00,525.00,A0:D0:C0,P
21221,5,Numeracy,21221,Wishram Combined College,Pursley,Gerda,R100000245M,880056195,5,5,Numeracy,,,,,C
21215,9,Spelling,21215,Isovalerate Combined College,Wood,Tracey,R100000077E,691066350,9,9,Spelling,8,16.00,601.00,SA0:SB0:PB0,P
21215,9,Writing,21215,Isovalerate Combined College,Wood,Tracey,R100000077E,691066350,9,9,Writing,10,1.00,655.00,,P
21215,9,GrammarAndPunctuation,21215,Isovalerate Combined College,Wood,Tracey,R100000077E,691066350,9,9,Grammar and Punctuation,9,20.00,625.00,C0,P
21215,9,Reading,21215,Isovalerate Combined College,Wood,Tracey,R100000077E,691066350,9,9,Reading,8,35.00,614.38,A1:B1:C0,P
21215,9,Numeracy,21215,Isovalerate Combined College,Wood,Tracey,R100000077E,691066350,9,9,Numeracy,,,,,X
21214,3,GrammarAndPunctuation,21214,Iliac Primary College,Dison,Emmett,R100000066M,503927230,3,3,Grammar and Punctuation,6,20.00,435.00,F1,P
21214,3,Reading,21214,Iliac Primary College,Dison,Emmett,R100000066M,503927230,3,3,Reading,5,27.00,418.85,A1:B1:F0,P
21214,3,Numeracy,21214,Iliac Primary College,Dison,Emmett,R100000066M,503927230,3,3,Numeracy,6,32.00,438.08,CA1:D1:C0,P
21214,3,Spelling,21214,Iliac Primary College,Dison,Emmett,R100000066M,503927230,3,3,Spelling,5,16.00,411.00,SA0:SB0:PB0,P
21219,7,Numeracy,21219,Trotcozy Secondary College,Hendricks,Valentina,R100000191H,744221821,7,7,Numeracy,7,39.00,566.41,CA1:D1:C0:E0,P
21219,7,Writing,21219,Trotcozy Secondary College,Hendricks,Valentina,R100000191H,744221821,7,7,Writing,9,1.00,625.00,,P
21219,7,Spelling,21219,Trotcozy Secondary College,Hendricks,Valentina,R100000191H,744221821,7,7,Spelling,7,14.00,559.00,SA1:SB1:PD1,P
21219,7,Reading,21219,Trotcozy Secondary College,Hendricks,Valentina,R100000191H,744221821,7,7,Reading,7,33.00,578.12,A3:D0:E1,P
21219,7,GrammarAndPunctuation,21219,Trotcozy Secondary College,Hendricks,Valentina,R100000191H,744221821,7,7,Grammar and Punctuation,8,20.00,595.00,E0,P
21220,7,Numeracy,21220,Unturpentined Secondary College,Pierce,Santa,R100000202R,23518540,7,7,Numeracy,7,42.00,573.44,CA0:B0:E1:F0,P
21220,7,Writing,21220,Unturpentined Secondary College,Pierce,Santa,R100000202R,23518540,7,7,Writing,,,,,A
21220,7,Spelling,21220,Unturpentined Secondary College,Pierce,Santa,R100000202R,23518540,7,7,Spelling,7,15.00,565.00,SA0:SB0:PD0,P
21220,7,Reading,21220,Unturpentined Secondary College,Pierce,Santa,R100000202R,23518540,7,7,Reading,7,32.00,575.00,A0:B0:F0,P
21220,7,GrammarAndPunctuation,21220,Unturpentined Secondary College,Pierce,Santa,R100000202R,23518540,7,7,Grammar and Punctuation,7,17.00,577.00,F1,P
21214,3,GrammarAndPunctuation,21214,Iliac Primary College,Palm,Dora,R100000068H,867232991,3,3,Grammar and Punctuation,5,13.00,393.00,E1,P
21214,3,Reading,21214,Iliac Primary College,Palm,Dora,R100000068H,867232991,3,3,Reading,6,30.00,430.38,A0:B1:E0,P
21214,3,Numeracy,21214,Iliac Primary College,Palm,Dora,R100000068H,867232991,3,3,Numeracy,5,28.00,422.69,NC0:D0:E1,P
21214,3,Spelling,21214,Iliac Primary College,Palm,Dora,R100000068H,867232991,3,3,Spelling,0,0.0,0.0,SA0:SB1:PB0,R
21212,3,GrammarAndPunctuation,21212,Anticapital Primary College,Kent,Juli,R100000013A,165911230,3,3,Grammar and Punctuation,5,18.00,423.00,C1,P
21212,3,Reading,21212,Anticapital Primary College,Kent,Juli,R100000013A,165911230,3,3,Reading,5,25.00,411.15,A3:B1:C0,P
21212,3,Numeracy,21212,Anticapital Primary College,Kent,Juli,R100000013A,165911230,3,3,Numeracy,5,26.00,415.00,A0:D0:F0,P
21212,3,Spelling,21212,Anticapital Primary College,Kent,Juli,R100000013A,165911230,3,3,Spelling,6,20.00,435.00,SA0:SD1:PB0,P
21214,5,Spelling,21214,Iliac Primary College,Allred,Orville,R100000058E,31407761,5,5,Spelling,7,19.00,539.00,SA0:SD0:PB0,P
21214,5,Writing,21214,Iliac Primary College,Allred,Orville,R100000058E,31407761,5,5,Writing,8,1.00,575.00,,P
21214,5,GrammarAndPunctuation,21214,Iliac Primary College,Allred,Orville,R100000058E,31407761,5,5,Grammar and Punctuation,,,,,W
21214,5,Reading,21214,Iliac Primary College,Allred,Orville,R100000058E,31407761,5,5,Reading,6,32.00,531.67,A0:B1:C0,P
21214,5,Numeracy,21214,Iliac Primary College,Allred,Orville,R100000058E,31407761,5,5,Numeracy,6,27.00,515.00,CA1:D0:E0,P
21219,9,Spelling,21219,Trotcozy Secondary College,Echols,Bobby,R100000194M,348983856,9,9,Spelling,9,19.00,619.00,SA1:SB1:PB0,P
21219,9,Writing,21219,Trotcozy Secondary College,Echols,Bobby,R100000194M,348983856,9,9,Writing,10,1.00,655.00,,P
21219,9,GrammarAndPunctuation,21219,Trotcozy Secondary College,Echols,Bobby,R100000194M,348983856,9,9,Grammar and Punctuation,8,16.00,601.00,E0,P
21219,9,Reading,21219,Trotcozy Secondary College,Echols,Bobby,R100000194M,348983856,9,9,Reading,8,32.00,605.00,A3:B1:E1,P
21219,9,Numeracy,21219,Trotcozy Secondary College,Echols,Bobby,R100000194M,348983856,9,9,Numeracy,8,43.00,605.78,NC1:B0:C0:F0,P
21215,5,Spelling,21215,Isovalerate Combined College,Luis,Elda,R100000075R,133472063,5,5,Spelling,,,,,C
21215,5,Writing,21215,Isovalerate Combined College,Luis,Elda,R100000075R,133472063,5,5,Writing,8,1.00,575.00,,P
21215,5,GrammarAndPunctuation,21215,Isovalerate Combined College,Luis,Elda,R100000075R,133472063,5,5,Grammar and Punctuation,6,13.00,503.00,F0,P
21215,5,Reading,21215,Isovalerate Combined College,Luis,Elda,R100000075R,133472063,5,5,Reading,6,33.00,535.00,A1:B0:F0,P
21215,5,Numeracy,21215,Isovalerate Combined College,Luis,Elda,R100000075R,133472063,5,5,Numeracy,7,34.00,538.33,CA0:D0:C0,P
21216,3,GrammarAndPunctuation,21216,Ophthalmoplegia Combined College,Hopper,Travis,R100000116S,850988822,3,3,Grammar and Punctuation,5,17.00,417.00,E1,P
21216,3,Reading,21216,Ophthalmoplegia Combined College,Hopper,Travis,R100000116S,850988822,3,3,Reading,6,30.00,430.38,A0:B0:E1,P
21216,3,Numeracy,21216,Ophthalmoplegia Combined College,Hopper,Travis,R100000116S,850988822,3,3,Numeracy,,,,,A
21216,3,Spelling,21216,Ophthalmoplegia Combined College,Hopper,Travis,R100000116S,850988822,3,3,Spelling,5,17.00,417.00,SA0:SD0:PB0,P
21213,3,GrammarAndPunctuation,21213,Hippocentaur Primary College,Floyd,Jeffery,R100000040D,438794451,3,3,Grammar and Punctuation,0,0.0,0.0,F1,R
21213,3,Reading,21213,Hippocentaur Primary College,Floyd,Jeffery,R100000040D,438794451,3,3,Reading,6,32.00,438.08,A1:B0:F0,P
21213,3,Numeracy,21213,Hippocentaur Primary College,Floyd,Jeffery,R100000040D,438794451,3,3,Numeracy,5,25.00,411.15,A1:D0:C0,P
21213,3,Spelling,21213,Hippocentaur Primary College,Floyd,Jeffery,R100000040D,438794451,3,3,Spelling,5,16.00,411.00,SA0:SD0:PB0,P
21220,9,Spelling,21220,Unturpentined Secondary College,Garcia,Beulah,R100000205P,343362773,9,9,Spelling,8,17.00,607.00,SA0:SB0:PB1,P
21220,9,Writing,21220,Unturpentined Secondary College,Garcia,Beulah,R100000205P,343362773,9,9,Writing,6,0.00,505.00,,P
21220,9,GrammarAndPunctuation,21220,Unturpentined Secondary College,Garcia,Beulah,R100000205P,343362773,9,9,Grammar and Punctuation,8,18.00,613.00,C0,P
21220,9,Reading,21220,Unturpentined Secondary College,Garcia,Beulah,R100000205P,343362773,9,9,Reading,,,,A2:D0:C0,S
21220,9,Numeracy,21220,Unturpentined Secondary College,Garcia,Beulah,R100000205P,343362773,9,9,Numeracy,8,44.00,608.12,CA1:D0:C0:F0,P
21212,5,Spelling,21212,Anticapital Primary College,Finch,Genaro,R100000009M,951674161,5,5,Spelling,,,,,A
21212,5,Writing,21212,Anticapital Primary College,Finch,Genaro,R100000009M,951674161,5,5,Writing,8,1.00,575.00,,P
21212,5,GrammarAndPunctuation,21212,Anticapital Primary College,Finch,Genaro,R100000009M,951674161,5,5,Grammar and Punctuation,7,20.00,545.00,E0,P
21212,5,Reading,21212,Anticapital Primary College,Finch,Genaro,R100000009M,951674161,5,5,Reading,6,29.00,521.67,A3:B0:E0,P
21212,5,Numeracy,21212,Anticapital Primary College,Finch,Genaro,R100000009M,951674161,5,5,Numeracy,6,24.00,505.00,NC1:D1:C0,P
21220,7,Numeracy,21220,Unturpentined Secondary College,Maurer,Phyllis,R100000224D,237840113,7,7,Numeracy,8,48.00,587.50,NC1:D0:E1:F0,P
21220,7,Writing,21220,Unturpentined Secondary College,Maurer,Phyllis,R100000224D,237840113,7,7,Writing,5,0.00,475.00,,P
21220,7,Spelling,21220,Unturpentined Secondary College,Maurer,Phyllis,R100000224D,237840113,7,7,Spelling,7,17.00,577.00,SA1:SB1:PB0,P
21220,7,Reading,21220,Unturpentined Secondary College,Maurer,Phyllis,R100000224D,237840113,7,7,Reading,,,,,C
21220,7,GrammarAndPunctuation,21220,Unturpentined Secondary College,Maurer,Phyllis,R100000224D,237840113,7,7,Grammar and Punctuation,0,0.00,0.00,G0,P
21218,9,Spelling,21218,Redistrainer Secondary College,Lane,Ruben,R100000172H,648654892,9,9,Spelling,,,,,W
21218,9,Writing,21218,Redistrainer Secondary College,Lane,Ruben,R100000172H,648654892,9,9,Writing,10,1.00,655.00,,P
21218,9,GrammarAndPunctuation,21218,Redistrainer Secondary College,Lane,Ruben,R100000172H,648654892,9,9,Grammar and Punctuation,0,0.00,0.00,B0,P
21218,9,Reading,21218,Redistrainer Secondary College,Lane,Ruben,R100000172H,648654892,9,9,Reading,9,37.00,620.62,A3:C0:B0,P
21218,9,Numeracy,21218,Redistrainer Secondary College,Lane,Ruben,R100000172H,648654892,9,9,Numeracy,8,34.00,611.25,A3:B1:C0:F0,P
21215,9,Spelling,21215,Isovalerate Combined College,Lieberman,Armando,R100000092H,948766497,9,9,Spelling,8,18.00,613.00,SA1:SB0:PD0,P
21215,9,Writing,21215,Isovalerate Combined College,Lieberman,Armando,R100000092H,948766497,9,9,Writing,6,0.00,505.00,,P
21215,9,GrammarAndPunctuation,21215,Isovalerate Combined College,Lieberman,Armando,R100000092H,948766497,9,9,Grammar and Punctuation,8,16.00,601.00,F1,P
21215,9,Reading,21215,Isovalerate Combined College,Lieberman,Armando,R100000092H,948766497,9,9,Reading,8,35.00,614.38,A3:D1:F0,P
21215,9,Numeracy,21215,Isovalerate Combined College,Lieberman,Armando,R100000092H,948766497,9,9,Numeracy,9,48.00,617.50,CA1:B1:C0:E0,P
21216,7,Numeracy,21216,Ophthalmoplegia Combined College,Robertson,Seth,R100000123K,60555998,7,7,Numeracy,8,48.00,587.50,NC1:D0:C0:E0,P
21216,7,Writing,21216,Ophthalmoplegia Combined College,Robertson,Seth,R100000123K,60555998,7,7,Writing,,,,,A
21216,7,Spelling,21216,Ophthalmoplegia Combined College,Robertson,Seth,R100000123K,60555998,7,7,Spelling,6,11.00,541.00,SA0:SB1:PB1,P
21216,7,Reading,21216,Ophthalmoplegia Combined College,Robertson,Seth,R100000123K,60555998,7,7,Reading,7,32.00,575.00,A2:C0:B0,P
21216,7,GrammarAndPunctuation,21216,Ophthalmoplegia Combined College,Robertson,Seth,R100000123K,60555998,7,7,Grammar and Punctuation,,,,B0,S
21213,3,GrammarAndPunctuation,21213,Hippocentaur Primary College,Dixon,Maribel,R100000027A,938798662,3,3,Grammar and Punctuation,,,,E1,S
21213,3,Reading,21213,Hippocentaur Primary College,Dixon,Maribel,R100000027A,938798662,3,3,Reading,5,26.00,415.00,A2:B0:E1,P
21213,3,Numeracy,21213,Hippocentaur Primary College,Dixon,Maribel,R100000027A,938798662,3,3,Numeracy,5,29.00,426.54,CA1:D1:E0,P
21213,3,Spelling,21213,Hippocentaur Primary College,Dixon,Maribel,R100000027A,938798662,3,3,Spelling,5,15.00,405.00,SA1:SD0:PB0,P
21219,7,Numeracy,21219,Trotcozy Secondary College,Johnson,Benedict,R100000195E,843681862,7,7,Numeracy,7,43.00,575.78,NC0:B0:C0:F0,P
21219,7,Writing,21219,Trotcozy Secondary College,Johnson,Benedict,R100000195E,843681862,7,7,Writing,9,1.00,625.00,,P
21219,7,Spelling,21219,Trotcozy Secondary College,Johnson,Benedict,R100000195E,843681862,7,7,Spelling,,,,,A
21219,7,Reading,21219,Trotcozy Secondary College,Johnson,Benedict,R100000195E,843681862,7,7,Reading,8,38.00,593.75,A2:C0:B1,P
21219,7,GrammarAndPunctuation,21219,Trotcozy Secondary College,Johnson,Benedict,R100000195E,843681862,7,7,Grammar and Punctuation,0,0.00,0.00,B0,P
21213,3,GrammarAndPunctuation,21213,Hippocentaur Primary College,Young,Sharon,R100000044E,470222285,3,3,Grammar and Punctuation,5,14.00,399.00,C0,P
21213,3,Reading,21213,Hippocentaur Primary College,Young,Sharon,R100000044E,470222285,3,3,Reading,5,26.00,415.00,A3:D0:C0,P
21213,3,Numeracy,21213,Hippocentaur Primary College,Young,Sharon,R100000044E,470222285,3,3,Numeracy,5,27.00,418.85,CA0:D1:F0,P
21213,3,Spelling,21213,Hippocentaur Primary College,Young,Sharon,R100000044E,470222285,3,3,Spelling,0,0.0,0.0,SA1:SB1:PD1,R
21217,5,Spelling,21217,Phyllostoma Combined College,Sims,Diane,R100000138E,327244049,5,5,Spelling,6,17.00,527.00,SA1:SB1:PB1,P
21217,5,Writing,21217,Phyllostoma Combined College,Sims,Diane,R100000138E,327244049,5,5,Writing,8,1.00,575.00,,P
21217,5,GrammarAndPunctuation,21217,Phyllostoma Combined College,Sims,Diane,R100000138E,327244049,5,5,Grammar and Punctuation,6,15.00,515.00,F0,P
21217,5,Reading,21217,Phyllostoma Combined College,Sims,Diane,R100000138E,327244049,5,5,Reading,6,25.00,508.33,A2:B0:F0,P
21217,5,Numeracy,21217,Phyllostoma Combined College,Sims,Diane,R100000138E,327244049,5,5,Numeracy,6,31.00,528.33,CA1:B0:F0,P
21213,3,GrammarAndPunctuation,21213,Hippocentaur Primary College,Lee,Jannie,R100000030H,200021907,3,3,Grammar and Punctuation,6,20.00,435.00,F1,P
21213,3,Reading,21213,Hippocentaur Primary College,Lee,Jannie,R100000030H,200021907,3,3,Reading,5,29.00,426.54,A3:B1:F0,P
21213,3,Numeracy,21213,Hippocentaur Primary College,Lee,Jannie,R100000030H,200021907,3,3,Numeracy,6,30.00,430.38,A3:B1:E0,P
21213,3,Spelling,21213,Hippocentaur Primary College,Lee,Jannie,R100000030H,200021907,3,3,Spelling,6,19.00,429.00,SA0:SD1:PD1,P
21220,9,Spelling,21220,Unturpentined Secondary College,Akbar,Alfredo,R100000215S,619028703,9,9,Spelling,8,18.00,613.00,SA0:SB1:PD1,P
21220,9,Writing,21220,Unturpentined Secondary College,Akbar,Alfredo,R100000215S,619028703,9,9,Writing,6,0.00,505.00,,P
21220,9,GrammarAndPunctuation,21220,Unturpentined Secondary College,Akbar,Alfredo,R100000215S,619028703,9,9,Grammar and Punctuation,8,15.00,595.00,F0,P
21220,9,Reading,21220,Unturpentined Secondary College,Akbar,Alfredo,R100000215S,619028703,9,9,Reading,9,38.00,623.75,A1:B1:F0,P
21220,9,Numeracy,21220,Unturpentined Secondary College,Akbar,Alfredo,R100000215S,619028703,9,9,Numeracy,9,48.00,617.50,CA0:B1:C0:E1,P
21220,7,Numeracy,21220,Unturpentined Secondary College,Bloom,Mitchell,R100000211A,105664271,7,7,Numeracy,7,31.00,571.88,A0:D0:C0:F0,P
21220,7,Writing,21220,Unturpentined Secondary College,Bloom,Mitchell,R100000211A,105664271,7,7,Writing,0,0.0,0.0,,R
21220,7,Spelling,21220,Unturpentined Secondary College,Bloom,Mitchell,R100000211A,105664271,7,7,Spelling,7,16.00,571.00,SA0:SD0:PB0,P
21220,7,Reading,21220,Unturpentined Secondary College,Bloom,Mitchell,R100000211A,105664271,7,7,Reading,7,33.00,578.12,A1:D1:C0,P
21220,7,GrammarAndPunctuation,21220,Unturpentined Secondary College,Bloom,Mitchell,R100000211A,105664271,7,7,Grammar and Punctuation,7,16.00,571.00,C1,P
21212,5,Spelling,21212,Anticapital Primary College,Alvarado,Cordelia,R100000010G,282611052,5,5,Spelling,6,17.00,527.00,SA0:SB0:PB1,P
21212,5,Writing,21212,Anticapital Primary College,Alvarado,Cordelia,R100000010G,282611052,5,5,Writing,8,1.00,575.00,,P
21212,5,GrammarAndPunctuation,21212,Anticapital Primary College,Alvarado,Cordelia,R100000010G,282611052,5,5,Grammar and Punctuation,6,15.00,515.00,F0,P
21212,5,Reading,21212,Anticapital Primary College,Alvarado,Cordelia,R100000010G,282611052,5,5,Reading,7,34.00,538.33,A3:D0:F0,P
21212,5,Numeracy,21212,Anticapital Primary College,Alvarado,Cordelia,R100000010G,282611052,5,5,Numeracy,6,28.00,518.33,CA0:D0:E0,P
21217,9,Spelling,21217,Phyllostoma Combined College,Johnson,Donte,R100000127M,443154971,9,9,Spelling,,,,,A
21217,9,Writing,21217,Phyllostoma Combined College,Johnson,Donte,R100000127M,443154971,9,9,Writing,10,1.00,655.00,,P
21217,9,GrammarAndPunctuation,21217,Phyllostoma Combined College,Johnson,Donte,R100000127M,443154971,9,9,Grammar and Punctuation,8,13.00,583.00,E1,P
21217,9,Reading,21217,Phyllostoma Combined College,Johnson,Donte,R100000127M,443154971,9,9,Reading,8,34.00,611.25,A1:D1:E1,P
21217,9,Numeracy,21217,Phyllostoma Combined College,Johnson,Donte,R100000127M,443154971,9,9,Numeracy,8,45.00,610.47,NC1:D1:C0:F0,P
21212,3,GrammarAndPunctuation,21212,Anticapital Primary College,Clemmer,Gladis,R100000002D,912208774,3,3,Grammar and Punctuation,,,,,E
21212,3,Reading,21212,Anticapital Primary College,Clemmer,Gladis,R100000002D,912208774,3,3,Reading,5,28.00,422.69,A0:D0:C0,P
21212,3,Numeracy,21212,Anticapital Primary College,Clemmer,Gladis,R100000002D,912208774,3,3,Numeracy,5,29.00,426.54,A1:B0:E0,P
21212,3,Spelling,21212,Anticapital Primary College,Clemmer,Gladis,R100000002D,912208774,3,3,Spelling,5,18.00,423.00,SA1:SB1:PB0,P
21214,5,Spelling,21214,Iliac Primary College,Templeton,Tomeka,R100000074P,821927062,5,5,Spelling,6,17.00,527.00,SA0:SB1:PD1,P
21214,5,Writing,21214,Iliac Primary College,Templeton,Tomeka,R100000074P,821927062,5,5,Writing,8,1.00,575.00,,P
21214,5,GrammarAndPunctuation,21214,Iliac Primary College,Templeton,Tomeka,R100000074P,821927062,5,5,Grammar and Punctuation,7,21.00,551.00,F1,P
21214,5,Reading,21214,Iliac Primary College,Templeton,Tomeka,R100000074P,821927062,5,5,Reading,7,39.00,555.00,A2:B1:F0,P
21214,5,Numeracy,21214,Iliac Primary College,Templeton,Tomeka,R100000074P,821927062,5,5,Numeracy,6,31.00,528.33,CA1:B1:E1,P
21214,3,GrammarAndPunctuation,21214,Iliac Primary College,Mah,Ruth,R100000054H,539010323,3,3,Grammar and Punctuation,,,,E0,S
21214,3,Reading,21214,Iliac Primary College,Mah,Ruth,R100000054H,539010323,3,3,Reading,5,23.00,403.46,A2:B1:E0,P
21214,3,Numeracy,21214,Iliac Primary College,Mah,Ruth,R100000054H,539010323,3,3,Numeracy,5,26.00,415.00,CA1:B1:E0,P
21214,3,Spelling,21214,Iliac Primary College,Mah,Ruth,R100000054H,539010323,3,3,Spelling,5,18.00,423.00,SA0:SD0:PD0,P
21219,7,Numeracy,21219,Trotcozy Secondary College,Webb,Adriana,R100000175K,621711852,7,7,Numeracy,7,44.00,578.12,CA1:B1:C0:F0,P
21219,7,Writing,21219,Trotcozy Secondary College,Webb,Adriana,R100000175K,621711852,7,7,Writing,5,0.00,475.00,,P
21219,7,Spelling,21219,Trotcozy Secondary College,Webb,Adriana,R100000175K,621711852,7,7,Spelling,8,21.00,601.00,SA1:SD1:PB1,P
21219,7,Reading,21219,Trotcozy Secondary College,Webb,Adriana,R100000175K,621711852,7,7,Reading,0,0.0,0.0,A1:D1:C0,R
21219,7,GrammarAndPunctuation,21219,Trotcozy Secondary College,Webb,Adriana,R100000175K,621711852,7,7,Grammar and Punctuation,7,16.00,571.00,C1,P
21212,5,Spelling,21212,Anticapital Primary College,Akbar,Hilda,R100000005G,457520822,5,5,Spelling,6,13.00,503.00,SA0:SB0:PB0,P
